card_id,product_id,name,set_id,set_name,number,rarity,pairing,premium_price,base_price,ratio,gap_usd,flags
,476051,Houndoom - 096/163,,,,,Holofoil / Normal,9.97,5.0,1.9940000000000002,4.970000000000001,
,476076,Snorlax - 131/185,,,,,Holofoil / Normal,57.61,41.5,1.3881927710843374,16.11,
,476079,Level Ball - 129/163,,,,,Holofoil / Normal,1.6,0.49,3.2653061224489797,1.11,penny
,476082,Cinccino - 147/202,,,,,Holofoil / Normal,7.83,3.53,2.218130311614731,4.300000000000001,
,476083,Bunnelby - 150/189,,,,,Holofoil / Normal,10.47,5.27,1.9867172675521825,5.200000000000001,
,476085,Marnie - 169/202,,,,,Holofoil / Normal,3.31,2.76,1.1992753623188408,0.5500000000000003,
,476086,Air Balloon - 156/202,,,,,Holofoil / Normal,6.08,4.19,1.4510739856801909,1.8899999999999997,
,476091,Metal Saucer - 170/202,,,,,Holofoil / Normal,0.94,0.42,2.238095238095238,0.52,penny
,476095,Boss's Orders [Lysandre] - 058/072,,,,,Holofoil / Normal,8.96,4.37,2.0503432494279177,4.590000000000001,
,476098,Ordinary Rod - 171/202,,,,,Holofoil / Normal,5.1,1.03,4.951456310679611,4.069999999999999,
,476100,Path to the Peak - 148/198,,,,,Holofoil / Normal,1.02,0.31,3.2903225806451615,0.71,penny
,476103,Professor's Research [Professor Juniper] - 060/072,,,,,Holofoil / Normal,1.33,0.93,1.4301075268817205,0.4,penny
,476104,Cheryl - 123/163,,,,,Holofoil / Normal,0.32,0.19,1.6842105263157894,0.13,penny
,476106,Crushing Hammer - 159/202,,,,,Holofoil / Normal,8.77,0.37,23.7027027027027,8.4,penny
,476107,Quick Ball - 179/202,,,,,Holofoil / Normal,8.22,3.94,2.086294416243655,4.280000000000001,
,476110,Raihan - 152/203,,,,,Holofoil / Normal,0.46,0.26,1.7692307692307692,0.2,penny
,476113,Escape Rope - 125/163,,,,,Holofoil / Normal,1.45,0.45,3.222222222222222,1.0,penny
,476115,Rare Candy - 180/202,,,,,Holofoil / Normal,1.39,0.43,3.2325581395348837,0.96,penny
,476117,Fog Crystal - 140/198,,,,,Holofoil / Normal,0.56,0.29,1.931034482758621,0.2700000000000001,penny
,476122,Scoop Up Net - 165/192,,,,,Holofoil / Normal,4.13,1.55,2.664516129032258,2.58,
,476123,Stormy Mountains - 161/203,,,,,Holofoil / Normal,0.34,0.19,1.7894736842105263,0.15000000000000002,penny
,476124,Switch - 183/202,,,,,Holofoil / Normal,0.48,0.31,1.5483870967741935,0.16999999999999998,penny
,476131,Aurora Energy - 186/202,,,,,Holofoil / Normal,5.41,1.04,5.201923076923077,4.37,
,476132,Capture Energy - 171/192,,,,,Holofoil / Normal,1.29,0.81,1.5925925925925926,0.48,penny
,476134,Rapid Strike Energy - 140/163,,,,,Holofoil / Normal,0.4,0.28,1.4285714285714286,0.12,penny
,476135,Single Strike Energy - 141/163,,,,,Holofoil / Normal,0.5,0.42,1.1904761904761905,0.08000000000000002,penny
,476137,Twin Energy - 174/192,,,,,Holofoil / Normal,1.1,0.8,1.375,0.30000000000000004,penny
,476138,Grass Energy (Prize Pack Series 1),,,,,Holofoil / Normal,2.84,0.36,7.888888888888888,2.48,penny
,476139,Fire Energy (Prize Pack Series 1),,,,,Holofoil / Normal,5.71,0.37,15.432432432432433,5.34,penny
,476140,Water Energy (Prize Pack Series 1),,,,,Holofoil / Normal,2.81,0.27,10.407407407407407,2.54,penny
,476141,Lightning Energy (Prize Pack Series 1),,,,,Holofoil / Normal,1.37,0.49,2.795918367346939,0.8800000000000001,penny
,476142,Psychic Energy (Prize Pack Series 1),,,,,Holofoil / Normal,2.51,0.43,5.837209302325581,2.0799999999999996,penny
,476143,Fighting Energy (Prize Pack Series 1),,,,,Holofoil / Normal,1.62,0.31,5.225806451612904,1.31,penny
,476144,Darkness Energy (Prize Pack Series 1),,,,,Holofoil / Normal,3.59,0.39,9.205128205128204,3.1999999999999997,penny
,476145,Metal Energy (Prize Pack Series 1),,,,,Holofoil / Normal,1.78,0.41,4.341463414634147,1.37,penny
,489316,Grotle - 007/172,,,,,Holofoil / Normal,0.34,0.39,0.8717948717948718,-0.04999999999999999,penny
,489322,Manaphy - 041/172,,,,,Holofoil / Normal,0.63,0.54,1.1666666666666665,0.08999999999999997,penny
,489323,Meloetta - 124/264,,,,,Holofoil / Normal,0.63,0.49,1.2857142857142858,0.14,penny
,489328,Torterra - 008/172,,,,,Holofoil / Normal,2.04,1.19,1.7142857142857144,0.8500000000000001,
,489332,Bibarel - 121/172,,,,,Holofoil / Normal,0.57,0.3,1.9,0.26999999999999996,penny
,489333,Battle VIP Pass - 225/264,,,,,Holofoil / Normal,11.73,2.39,4.907949790794979,9.34,
,489334,Choice Belt - 135/172,,,,,Holofoil / Normal,0.41,0.21,1.9523809523809523,0.19999999999999998,penny
,489335,Cram-o-matic - 229/264,,,,,Holofoil / Normal,0.77,0.42,1.8333333333333335,0.35000000000000003,penny
,489336,Power Tablet - 236/264,,,,,Holofoil / Normal,0.36,0.24,1.5,0.12,penny
,489337,Ultra Ball - 150/172,,,,,Holofoil / Normal,6.51,1.67,3.8982035928143715,4.84,
,489347,Elesa's Sparkle - 233/264,,,,,Holofoil / Normal,0.33,0.31,1.0645161290322582,0.020000000000000018,penny
,489348,Gloria - 141/172,,,,,Holofoil / Normal,0.33,0.27,1.222222222222222,0.06,penny
,489350,Professor's Research [Professor Rowan] - 147/172,,,,,Holofoil / Normal,0.42,0.29,1.4482758620689655,0.13,penny
,489354,Magma Basin - 144/172,,,,,Holofoil / Normal,0.24,0.21,1.1428571428571428,0.03,penny
,489355,Double Turbo Energy - 151/172,,,,,Holofoil / Normal,0.92,0.28,3.2857142857142856,0.64,penny
,489356,Fusion Strike Energy - 244/264,,,,,Holofoil / Normal,1.24,0.21,5.904761904761905,1.03,penny
,492596,Darkness Energy (Prize Pack Series 2),,,,,Holofoil / Normal,1.98,0.21,9.428571428571429,1.77,penny
,492717,Fighting Energy (Prize Pack Series 2),,,,,Holofoil / Normal,0.61,0.25,2.44,0.36,penny
,492718,Fire Energy (Prize Pack Series 2),,,,,Holofoil / Normal,1.16,0.18,6.444444444444445,0.98,penny
,492719,Grass Energy (Prize Pack Series 2),,,,,Holofoil / Normal,0.73,0.21,3.4761904761904763,0.52,penny
,492720,Lightning Energy (Prize Pack Series 2),,,,,Holofoil / Normal,0.81,0.19,4.2631578947368425,0.6200000000000001,penny
,492721,Metal Energy (Prize Pack Series 2),,,,,Holofoil / Normal,0.83,0.19,4.368421052631579,0.6399999999999999,penny
,492722,Psychic Energy (Prize Pack Series 2),,,,,Holofoil / Normal,1.25,0.23,5.434782608695652,1.02,penny
,492723,Water Energy (Prize Pack Series 2),,,,,Holofoil / Normal,1.2,0.19,6.315789473684211,1.01,penny
,515349,Dondozo - 061/198,,,,,Holofoil / Normal,0.39,0.26,1.5,0.13,penny
,515452,Sableye - 070/196,,,,,Holofoil / Normal,1.45,0.56,2.589285714285714,0.8899999999999999,penny
,515458,Tatsugiri - 062/198,,,,,Holofoil / Normal,0.41,0.23,1.7826086956521738,0.17999999999999997,penny
,515463,Canceling Cologne - 136/189,,,,,Holofoil / Normal,0.41,0.37,1.1081081081081081,0.03999999999999998,penny
,515464,Damage Pump - 156/196,,,,,Holofoil / Normal,0.24,0.16,1.5,0.07999999999999999,penny
,515470,Feather Ball - 141/189,,,,,Holofoil / Normal,0.35,0.23,1.5217391304347825,0.11999999999999997,penny
,515474,Gutsy Pickaxe - 145/189,,,,,Holofoil / Normal,0.32,0.14,2.2857142857142856,0.18,penny
,515476,Hisuian Heavy Ball - 146/189,,,,,Holofoil / Normal,2.82,0.47,6.0,2.3499999999999996,penny
,515480,Mirage Gate - 163/196,,,,,Holofoil / Normal,0.39,0.2,1.95,0.19,penny
,515539,Boss's Orders [Cyrus] - 132/172,,,,,Holofoil / Normal,1.51,1.33,1.1353383458646615,0.17999999999999994,
,515582,Professor's Research [Professor Sada] - 189/198,,,,,Holofoil / Normal,0.52,0.21,2.4761904761904763,0.31000000000000005,penny
,515583,Professor's Research [Professor Turo] - 190/198,,,,,Holofoil / Normal,0.36,0.15,2.4,0.21,penny
,515635,Basic Darkness Energy - 007,,,,,Holofoil / Normal,3.24,0.24,13.500000000000002,3.0,penny
,515638,Basic Fighting Energy - 006,,,,,Holofoil / Normal,1.29,0.24,5.375,1.05,penny
,515639,Basic Fire Energy - 002,,,,,Holofoil / Normal,1.95,0.16,12.1875,1.79,penny
,515640,Basic Grass Energy - 001,,,,,Holofoil / Normal,1.54,0.22,7.0,1.32,penny
,515641,Basic Lightning Energy - 004,,,,,Holofoil / Normal,1.45,0.23,6.304347826086956,1.22,penny
,515642,Basic Metal Energy - 008,,,,,Holofoil / Normal,1.07,0.25,4.28,0.8200000000000001,penny
,515643,Basic Psychic Energy - 005,,,,,Holofoil / Normal,1.66,0.19,8.736842105263158,1.47,penny
,515644,Basic Water Energy - 003,,,,,Holofoil / Normal,1.06,0.16,6.625,0.9,penny
sv2-1,497412,Hoppip,sv2,Paldea Evolved,1,Common,Reverse Holofoil / Normal,0.18,0.22,0.8181818181818181,-0.04000000000000001,penny
sv2-2,497413,Skiploom,sv2,Paldea Evolved,2,Uncommon,Reverse Holofoil / Normal,0.2,0.16,1.25,0.04000000000000001,penny
sv2-4,497415,Pineco,sv2,Paldea Evolved,4,Common,Reverse Holofoil / Normal,0.18,0.03,6.0,0.15,penny
sv2-6,497417,Heracross,sv2,Paldea Evolved,6,Uncommon,Reverse Holofoil / Normal,0.2,0.12,1.6666666666666667,0.08000000000000002,penny
sv2-7,497418,Tropius,sv2,Paldea Evolved,7,Common,Reverse Holofoil / Normal,0.16,0.05,3.1999999999999997,0.11,penny
sv2-8,497419,Combee,sv2,Paldea Evolved,8,Common,Reverse Holofoil / Normal,0.2,0.12,1.6666666666666667,0.08000000000000002,penny
sv2-9,497420,Vespiquen,sv2,Paldea Evolved,9,Uncommon,Reverse Holofoil / Normal,0.18,0.14,1.2857142857142856,0.03999999999999998,penny
sv2-10,497421,Snover,sv2,Paldea Evolved,10,Common,Reverse Holofoil / Normal,0.2,0.03,6.666666666666667,0.17,penny
sv2-12,497423,Sprigatito,sv2,Paldea Evolved,12,Common,Reverse Holofoil / Normal,0.23,0.18,1.277777777777778,0.05000000000000002,penny
sv2-13,497424,Sprigatito,sv2,Paldea Evolved,13,Common,Reverse Holofoil / Normal,0.35,0.2,1.7499999999999998,0.14999999999999997,penny
sv2-14,497425,Floragato,sv2,Paldea Evolved,14,Uncommon,Reverse Holofoil / Normal,0.25,0.2,1.25,0.04999999999999999,penny
sv2-16,497427,Tarountula,sv2,Paldea Evolved,16,Common,Reverse Holofoil / Normal,0.19,0.15,1.2666666666666668,0.04000000000000001,penny
sv2-17,497428,Tarountula,sv2,Paldea Evolved,17,Common,Reverse Holofoil / Normal,0.17,0.14,1.2142857142857142,0.03,penny
sv2-18,497429,Spidops,sv2,Paldea Evolved,18,Uncommon,Reverse Holofoil / Normal,0.22,0.05,4.3999999999999995,0.16999999999999998,penny
sv2-19,497430,Nymble,sv2,Paldea Evolved,19,Common,Reverse Holofoil / Normal,0.17,0.13,1.3076923076923077,0.04000000000000001,penny
sv2-20,497431,Nymble,sv2,Paldea Evolved,20,Common,Reverse Holofoil / Normal,0.19,0.05,3.8,0.14,penny
sv2-22,497433,Bramblin,sv2,Paldea Evolved,22,Common,Reverse Holofoil / Normal,0.18,0.1,1.7999999999999998,0.07999999999999999,penny
sv2-23,497434,Bramblin,sv2,Paldea Evolved,23,Common,Reverse Holofoil / Normal,0.18,0.12,1.5,0.06,penny
sv2-24,497435,Brambleghast,sv2,Paldea Evolved,24,Uncommon,Reverse Holofoil / Normal,0.2,0.17,1.1764705882352942,0.03,penny
sv2-25,497436,Rellor,sv2,Paldea Evolved,25,Common,Reverse Holofoil / Normal,0.22,0.09,2.4444444444444446,0.13,penny
sv2-26,497437,Rellor,sv2,Paldea Evolved,26,Common,Reverse Holofoil / Normal,0.18,0.09,2.0,0.09,penny
sv2-28,497439,Paldean Tauros,sv2,Paldea Evolved,28,Uncommon,Reverse Holofoil / Normal,0.23,0.17,1.352941176470588,0.06,penny
sv2-29,497440,Fletchinder,sv2,Paldea Evolved,29,Uncommon,Reverse Holofoil / Normal,0.2,0.12,1.6666666666666667,0.08000000000000002,penny
sv2-30,497442,Talonflame,sv2,Paldea Evolved,30,Uncommon,Reverse Holofoil / Normal,0.21,0.14,1.4999999999999998,0.06999999999999998,penny
sv2-32,497443,Pyroar,sv2,Paldea Evolved,32,Uncommon,Reverse Holofoil / Normal,0.19,0.13,1.4615384615384615,0.06,penny
sv2-34,497445,Fuecoco,sv2,Paldea Evolved,34,Common,Reverse Holofoil / Normal,0.22,0.14,1.5714285714285714,0.07999999999999999,penny
sv2-35,497446,Fuecoco,sv2,Paldea Evolved,35,Common,Reverse Holofoil / Normal,0.32,0.17,1.8823529411764706,0.15,penny
sv2-36,497447,Crocalor,sv2,Paldea Evolved,36,Uncommon,Reverse Holofoil / Normal,0.23,0.07,3.2857142857142856,0.16,penny
sv2-38,497449,Charcadet,sv2,Paldea Evolved,38,Common,Reverse Holofoil / Normal,0.23,0.13,1.7692307692307692,0.1,penny
sv2-39,497450,Charcadet,sv2,Paldea Evolved,39,Common,Reverse Holofoil / Normal,0.22,0.15,1.4666666666666668,0.07,penny
sv2-41,497452,Paldean Tauros,sv2,Paldea Evolved,41,Uncommon,Reverse Holofoil / Normal,0.22,0.19,1.1578947368421053,0.03,penny
sv2-42,497453,Magikarp,sv2,Paldea Evolved,42,Common,Reverse Holofoil / Normal,0.31,0.24,1.2916666666666667,0.07,penny
sv2-44,497455,Marill,sv2,Paldea Evolved,44,Common,Reverse Holofoil / Normal,0.19,0.19,1.0,0.0,penny
sv2-45,497456,Azumarill,sv2,Paldea Evolved,45,Uncommon,Reverse Holofoil / Normal,0.2,0.13,1.5384615384615385,0.07,penny
sv2-46,497457,Delibird,sv2,Paldea Evolved,46,Common,Reverse Holofoil / Normal,0.16,0.13,1.2307692307692308,0.03,penny
sv2-47,497458,Luvdisc,sv2,Paldea Evolved,47,Common,Reverse Holofoil / Normal,0.23,0.13,1.7692307692307692,0.1,penny
sv2-48,497459,Eiscue,sv2,Paldea Evolved,48,Uncommon,Reverse Holofoil / Normal,0.23,0.12,1.9166666666666667,0.11000000000000001,penny
sv2-49,497460,Quaxly,sv2,Paldea Evolved,49,Common,Reverse Holofoil / Normal,0.21,0.19,1.1052631578947367,0.01999999999999999,penny
sv2-50,497461,Quaxly,sv2,Paldea Evolved,50,Common,Reverse Holofoil / Normal,0.16,0.06,2.666666666666667,0.1,penny
sv2-51,497462,Quaxwell,sv2,Paldea Evolved,51,Uncommon,Reverse Holofoil / Normal,0.17,0.11,1.5454545454545456,0.06000000000000001,penny
sv2-53,497464,Cetoddle,sv2,Paldea Evolved,53,Common,Reverse Holofoil / Normal,0.18,0.17,1.0588235294117645,0.009999999999999981,penny
sv2-54,497465,Cetoddle,sv2,Paldea Evolved,54,Common,Reverse Holofoil / Normal,0.19,0.14,1.357142857142857,0.04999999999999999,penny
sv2-55,497466,Cetitan,sv2,Paldea Evolved,55,Uncommon,Reverse Holofoil / Normal,0.18,0.19,0.9473684210526315,-0.010000000000000009,penny
sv2-57,497468,Frigibax,sv2,Paldea Evolved,57,Common,Reverse Holofoil / Normal,0.19,0.17,1.1176470588235294,0.01999999999999999,penny
sv2-58,497469,Frigibax,sv2,Paldea Evolved,58,Common,Reverse Holofoil / Normal,0.19,0.11,1.7272727272727273,0.08,penny
sv2-59,497470,Arctibax,sv2,Paldea Evolved,59,Uncommon,Reverse Holofoil / Normal,0.23,0.14,1.6428571428571428,0.09,penny
sv2-62,497473,Pikachu,sv2,Paldea Evolved,62,Common,Reverse Holofoil / Normal,0.45,0.27,1.6666666666666665,0.18,penny
sv2-64,497475,Raichu,sv2,Paldea Evolved,64,Uncommon,Reverse Holofoil / Normal,0.31,0.23,1.3478260869565217,0.07999999999999999,penny
sv2-65,497476,Magnemite,sv2,Paldea Evolved,65,Common,Reverse Holofoil / Normal,0.19,0.12,1.5833333333333335,0.07,penny
sv2-66,497477,Voltorb,sv2,Paldea Evolved,66,Common,Reverse Holofoil / Normal,0.19,0.09,2.111111111111111,0.1,penny
sv2-67,497478,Electrode,sv2,Paldea Evolved,67,Uncommon,Reverse Holofoil / Normal,0.21,0.04,5.25,0.16999999999999998,penny
sv2-68,497479,Shinx,sv2,Paldea Evolved,68,Common,Reverse Holofoil / Normal,0.25,0.18,1.3888888888888888,0.07,penny
sv2-69,497480,Shinx,sv2,Paldea Evolved,69,Common,Reverse Holofoil / Normal,0.23,0.18,1.277777777777778,0.05000000000000002,penny
sv2-70,497481,Luxio,sv2,Paldea Evolved,70,Uncommon,Reverse Holofoil / Normal,0.2,0.11,1.8181818181818183,0.09000000000000001,penny
sv2-72,497483,Pincurchin,sv2,Paldea Evolved,72,Common,Reverse Holofoil / Normal,0.42,0.22,1.909090909090909,0.19999999999999998,penny
sv2-73,497484,Pincurchin,sv2,Paldea Evolved,73,Uncommon,Reverse Holofoil / Normal,0.22,0.06,3.666666666666667,0.16,penny
sv2-74,497485,Pawmi,sv2,Paldea Evolved,74,Common,Reverse Holofoil / Normal,0.22,0.13,1.6923076923076923,0.09,penny
sv2-75,497486,Pawmo,sv2,Paldea Evolved,75,Uncommon,Reverse Holofoil / Normal,0.2,0.14,1.4285714285714286,0.06,penny
sv2-77,497488,Tadbulb,sv2,Paldea Evolved,77,Common,Reverse Holofoil / Normal,0.19,0.15,1.2666666666666668,0.04000000000000001,penny
sv2-78,497489,Tadbulb,sv2,Paldea Evolved,78,Common,Reverse Holofoil / Normal,0.19,0.04,4.75,0.15,penny
sv2-80,497491,Wattrel,sv2,Paldea Evolved,80,Common,Reverse Holofoil / Normal,0.27,0.18,1.5000000000000002,0.09000000000000002,penny
sv2-81,497492,Wattrel,sv2,Paldea Evolved,81,Common,Reverse Holofoil / Normal,0.23,0.17,1.352941176470588,0.06,penny
sv2-82,497493,Kilowattrel,sv2,Paldea Evolved,82,Uncommon,Reverse Holofoil / Normal,0.19,0.1,1.9,0.09,penny
sv2-83,497496,Jigglypuff,sv2,Paldea Evolved,83,Common,Reverse Holofoil / Normal,0.24,0.23,1.0434782608695652,0.009999999999999981,penny
sv2-85,497499,Slowpoke,sv2,Paldea Evolved,85,Common,Reverse Holofoil / Normal,0.35,0.26,1.346153846153846,0.08999999999999997,penny
sv2-87,497501,Misdreavus,sv2,Paldea Evolved,87,Common,Reverse Holofoil / Normal,0.2,0.18,1.1111111111111112,0.020000000000000018,penny
sv2-88,497502,Mismagius,sv2,Paldea Evolved,88,Uncommon,Reverse Holofoil / Normal,0.22,0.07,3.142857142857143,0.15,penny
sv2-90,497505,Gothita,sv2,Paldea Evolved,90,Common,Reverse Holofoil / Normal,0.2,0.13,1.5384615384615385,0.07,penny
sv2-91,497506,Gothorita,sv2,Paldea Evolved,91,Uncommon,Reverse Holofoil / Normal,0.2,0.25,0.8,-0.04999999999999999,penny
sv2-92,497507,Gothitelle,sv2,Paldea Evolved,92,Uncommon,Reverse Holofoil / Normal,0.22,0.19,1.1578947368421053,0.03,penny
sv2-94,497509,Oranguru,sv2,Paldea Evolved,94,Uncommon,Reverse Holofoil / Normal,0.16,0.12,1.3333333333333335,0.04000000000000001,penny
sv2-95,497510,Sandygast,sv2,Paldea Evolved,95,Common,Reverse Holofoil / Normal,0.13,0.05,2.6,0.08,penny
sv2-96,497511,Palossand,sv2,Paldea Evolved,96,Uncommon,Reverse Holofoil / Normal,0.22,0.15,1.4666666666666668,0.07,penny
sv2-100,497515,Tinkatink,sv2,Paldea Evolved,100,Common,Reverse Holofoil / Normal,0.25,0.18,1.3888888888888888,0.07,penny
sv2-101,497516,Tinkatink,sv2,Paldea Evolved,101,Common,Reverse Holofoil / Normal,0.25,0.19,1.3157894736842106,0.06,penny
sv2-102,497517,Tinkatink,sv2,Paldea Evolved,102,Common,Reverse Holofoil / Normal,0.29,0.13,2.2307692307692304,0.15999999999999998,penny
sv2-103,497518,Tinkatuff,sv2,Paldea Evolved,103,Uncommon,Reverse Holofoil / Normal,0.25,0.17,1.4705882352941175,0.07999999999999999,penny
sv2-104,497519,Tinkatuff,sv2,Paldea Evolved,104,Uncommon,Reverse Holofoil / Normal,0.27,0.21,1.2857142857142858,0.060000000000000026,penny
sv2-106,497521,Mankey,sv2,Paldea Evolved,106,Common,Reverse Holofoil / Normal,0.19,0.15,1.2666666666666668,0.04000000000000001,penny
sv2-107,497522,Primeape,sv2,Paldea Evolved,107,Uncommon,Reverse Holofoil / Normal,0.2,0.13,1.5384615384615385,0.07,penny
sv2-108,497523,Paldean Tauros,sv2,Paldea Evolved,108,Uncommon,Reverse Holofoil / Normal,0.16,0.11,1.4545454545454546,0.05,penny
sv2-109,497524,Sudowoodo,sv2,Paldea Evolved,109,Uncommon,Reverse Holofoil / Normal,0.25,0.05,5.0,0.2,penny
sv2-110,497525,Larvitar,sv2,Paldea Evolved,110,Common,Reverse Holofoil / Normal,0.18,0.13,1.3846153846153846,0.04999999999999999,penny
sv2-111,497526,Pupitar,sv2,Paldea Evolved,111,Uncommon,Reverse Holofoil / Normal,0.21,0.06,3.5,0.15,penny
sv2-112,497527,Makuhita,sv2,Paldea Evolved,112,Common,Reverse Holofoil / Normal,0.19,0.1,1.9,0.09,penny
sv2-114,497529,Croagunk,sv2,Paldea Evolved,114,Common,Reverse Holofoil / Normal,0.16,0.1,1.5999999999999999,0.06,penny
sv2-115,497530,Toxicroak,sv2,Paldea Evolved,115,Uncommon,Reverse Holofoil / Normal,0.16,0.08,2.0,0.08,penny
sv2-116,497531,Rockruff,sv2,Paldea Evolved,116,Common,Reverse Holofoil / Normal,0.18,0.14,1.2857142857142856,0.03999999999999998,penny
sv2-118,497533,Passimian,sv2,Paldea Evolved,118,Uncommon,Reverse Holofoil / Normal,0.2,0.11,1.8181818181818183,0.09000000000000001,penny
sv2-119,497534,Falinks,sv2,Paldea Evolved,119,Common,Reverse Holofoil / Normal,0.2,0.14,1.4285714285714286,0.06,penny
sv2-120,497535,Nacli,sv2,Paldea Evolved,120,Common,Reverse Holofoil / Normal,0.14,0.06,2.3333333333333335,0.08000000000000002,penny
sv2-121,497536,Nacli,sv2,Paldea Evolved,121,Common,Reverse Holofoil / Normal,0.16,0.11,1.4545454545454546,0.05,penny
sv2-122,497537,Naclstack,sv2,Paldea Evolved,122,Uncommon,Reverse Holofoil / Normal,0.2,0.13,1.5384615384615385,0.07,penny
sv2-124,497539,Glimmet,sv2,Paldea Evolved,124,Common,Reverse Holofoil / Normal,0.26,0.08,3.25,0.18,penny
sv2-125,497540,Glimmet,sv2,Paldea Evolved,125,Common,Reverse Holofoil / Normal,0.18,0.1,1.7999999999999998,0.07999999999999999,penny
sv2-171,497541,Artazon,sv2,Paldea Evolved,171,Uncommon,Reverse Holofoil / Normal,0.25,0.3,0.8333333333333334,-0.04999999999999999,penny
sv2-173,497545,Bravery Charm,sv2,Paldea Evolved,173,Uncommon,Reverse Holofoil / Normal,0.37,0.32,1.15625,0.04999999999999999,penny
sv2-174,497546,Calamitous Snowy Mountain,sv2,Paldea Evolved,174,Uncommon,Reverse Holofoil / Normal,0.18,0.19,0.9473684210526315,-0.010000000000000009,penny
sv2-175,497547,Calamitous Wasteland,sv2,Paldea Evolved,175,Uncommon,Reverse Holofoil / Normal,0.18,0.14,1.2857142857142856,0.03999999999999998,penny
sv2-176,497548,Choice Belt,sv2,Paldea Evolved,176,Uncommon,Reverse Holofoil / Normal,0.14,0.15,0.9333333333333335,-0.009999999999999981,penny
sv2-177,497549,Clavell,sv2,Paldea Evolved,177,Common,Reverse Holofoil / Normal,0.19,0.06,3.166666666666667,0.13,penny
sv2-178,497550,Delivery Drone,sv2,Paldea Evolved,178,Uncommon,Reverse Holofoil / Normal,0.12,0.08,1.5,0.039999999999999994,penny
sv2-179,497551,Dendra,sv2,Paldea Evolved,179,Uncommon,Reverse Holofoil / Normal,0.19,0.05,3.8,0.14,penny
sv2-180,497552,Falkner,sv2,Paldea Evolved,180,Uncommon,Reverse Holofoil / Normal,0.17,0.11,1.5454545454545456,0.06000000000000001,penny
sv2-181,497553,Fighting Au Lait,sv2,Paldea Evolved,181,Uncommon,Reverse Holofoil / Normal,0.18,0.1,1.7999999999999998,0.07999999999999999,penny
sv2-182,497554,Giacomo,sv2,Paldea Evolved,182,Uncommon,Reverse Holofoil / Normal,0.2,0.12,1.6666666666666667,0.08000000000000002,penny
sv2-183,497555,Great Ball,sv2,Paldea Evolved,183,Common,Reverse Holofoil / Normal,0.23,0.18,1.277777777777778,0.05000000000000002,penny
sv2-184,497556,Grusha,sv2,Paldea Evolved,184,Uncommon,Reverse Holofoil / Normal,0.15,0.11,1.3636363636363635,0.039999999999999994,penny
